0,1,2
3.496582,-4.1298,-1.4886513
5.0362997,4.334774,9.191112
3.8925982,4.0173225,9.616193
4.8743305,-2.9552383,-1.6344881
3.5595207,-4.1753197,-1.5466967
0.9188218,-2.539791,1.0395908
0.32162285,3.2564535,-4.758278
0.29228163,6.185919,3.3256483
3.5843906,-4.171653,-1.520668
-3.930603,-0.5119543,-3.3620186
0.4253559,6.3737097,3.5613651
4.0539913,-0.15121365,0.06681204
-4.9410686,-2.7804637,-2.2228336
0.2472744,3.214037,-4.758873
4.081777,-0.12185669,0.12888813
-2.371459,5.26711,0.27329206
4.344822,-3.1039114,-1.0065994
-5.4277925,1.4036274,-3.7051044
0.92650414,-2.5720167,1.13344
-3.8970966,-0.48450232,-3.3301296
0.50021553,5.916931,3.425768
-4.6392136,-4.5814667,-2.5013256
-1.3291965,-3.425746,-5.997879
-5.161828,-2.4345255,-1.8675022
5.242319,3.9351482,8.951496
-0.61983585,5.2928705,2.8924723
-4.949216,-5.6380568,1.138834
0.82286835,-2.6435342,1.0884972
5.0848293,4.0603857,9.013896
1.2812696,-2.3299923,1.3411636
4.173359,-0.088121414,0.15855312
0.2184124,3.2020645,-4.751215
3.8893814,-1.3324323,0.92963886
-4.317874,-4.554369,-2.5455503
3.4458761,-4.299386,-0.02166748
-5.5284033,-4.1834316,-0.55028915
-5.5241804,-4.402603,-0.33643532
4.0887833,-0.16950798,0.2767868
-0.6407609,5.56174,2.854412
4.146862,-0.12704945,0.34298038
0.28861427,3.27838,-4.657893
0.7724228,-2.660057,1.2266273
0.33905602,6.301634,3.5170498
-5.0681744,-1.8749514,-1.6793804
3.2810135,-0.5839157,1.6600494
-3.9151125,-0.5455513,-3.2713585
0.6807647,-2.7144327,1.1577072
3.989334,3.8963099,9.539761
-1.8676538,5.1215534,1.3013935
1.0106306,3.7860093,-6.4298744
-3.7206535,0.55316734,-3.6780434
-5.5500526,-4.077301,-0.9843526
0.2603836,6.433675,3.5570192
0.9063349,-2.6150365,1.2968435
3.3989854,-0.54094076,1.5470858
3.971424,-0.25332832,0.7702341
0.17883587,3.156025,-4.724613
-5.220977,-5.304365,0.5779419
5.0672016,4.23324,8.964292
-5.343324,-4.924558,0.5863857
5.2183,3.9718347,8.924469
0.7803936,-2.687066,1.3288269
-5.381857,-3.5767097,-1.0083904
4.9181433,4.2887936,9.181757
3.9744987,-0.25056648,0.7974453
-4.406246,-4.3861594,-2.859665
5.070717,4.1706657,9.003237
-5.4054365,-3.5654864,-1.4632077
-1.5467215,-3.4078665,-5.828656
4.7430816,-2.721839,-0.2514801
4.06917,3.8407927,9.578621
-1.8758988,4.998725,1.3242388
-5.6513004,1.5704765,-3.58889
-3.5932312,-0.38085175,-3.72855
2.088512,-3.1797304,1.2525725
-5.1683807,0.74653816,-3.132636
5.139572,4.1176405,8.985634
0.7478714,-2.6862912,1.2455187
0.38892174,6.3068113,3.4772434
-5.9023294,1.2022839,-2.4176435
4.932658,4.2536726,9.130942
-5.2303753,-5.1681347,0.3860531
-5.036968,-1.4895253,7.9753847
0.4149933,6.266569,3.474927
3.2576265,-5.2115154,-1.9586143
4.3971863,-1.5348864,1.3409748
-4.0750065,-4.3508015,-1.8907528
4.6121464,2.378316,9.664743
0.806139,-2.6330752,1.1133561
4.2029505,-0.52114725,2.7879906
3.849783,-0.32812023,0.6464734
4.6166105,2.6852694,9.482143
0.37666416,6.227951,3.4330559
-5.367599,-3.6110392,-1.3994446
0.5527897,3.283061,2.2099047
1.4717598,2.3062696,2.5958767
-4.10577,-4.4072685,-1.8922105
3.019783,-4.0006886,0.575057
-4.138628,-3.9319553,-2.2344446
0.9397831,-2.690774,1.5585785
4.9652433,4.195244,9.116211
0.3177557,3.2388916,-4.7192545
5.208557,3.9730215,9.052081
0.25947952,3.1641173,-4.6817055
-0.9595413,3.8620958,1.1889753
1.1629982,-2.4702969,1.5115843
5.1805077,3.6668615,9.216656
5.166358,3.7520885,9.325855
-5.905904,1.4367518,-2.7611408
1.0902004,4.1838684,2.9974957
5.2274504,3.7920036,9.14759
1.5005169,-2.6976538,1.6505213
4.118409,-0.49537468,1.3652239
-5.1676188,-1.5315084,7.975603
1.1411333,4.8071737,3.2947292
5.199606,3.6365738,9.269579
1.6899633,-2.4586525,1.8270588
5.631093,2.642911,9.052988
4.1562347,-0.57411385,1.8983755
5.479248,2.5941458,9.168866
0.89306164,4.667389,3.3065662
2.0463314,-2.5783124,2.1142874
1.9097605,-2.8998928,1.832252
4.164137,-0.5781603,2.0255833
-5.3762503,-0.15632486,-1.970274
0.6811819,4.2876368,3.4324732
2.5748796,-2.3510585,2.4035854
-5.138115,-4.8428135,0.28406143
5.91537,2.181755,8.927072
2.0298443,3.9198008,-4.93079
2.567452,-2.963562,1.6551538
4.23993,-1.4013844,1.8518677
4.446147,2.5629206,9.743837
5.7424974,2.4850302,9.01571
-4.8622513,-3.90633,-1.6988535
5.6272116,2.6005583,9.08433
0.21157598,5.5512085,3.12015
-4.5724325,-1.370193,-2.2994509
2.6082487,-2.959548,1.6118593
0.11031294,3.5519795,2.1223717
0.13968706,3.5714035,2.1441593
-5.5608644,0.7365174,-2.5998015
1.957511,-2.17764,1.8456831
2.5097046,-3.0014186,1.7529755
4.330658,-1.532372,1.4173136
2.1626163,-2.1164885,1.9794364
0.32898092,4.8725405,3.2544308
-1.0896215,4.066825,2.219634
-5.9552784,1.5515156,-2.8304968
-5.028679,0.326478,-2.4900846
-4.4498653,-4.9629936,-1.1317043
3.8452158,-1.388444,0.91921616
-1.5440273,3.669629,1.8169794
3.3822575,-4.6433268,-0.17691708
-4.6253595,-4.283119,-1.2511873
3.9360886,-1.7496786,1.6792107
-4.3389406,-4.7769985,-1.533225
4.350582,-1.3848495,1.6906033
4.4695816,2.7206597,9.560399
-1.7783432,4.744734,1.378797
-4.128807,-4.0731754,-2.2909203
2.1812158,3.435792,-5.9873676
-1.1048546,-3.11761,-6.329812
3.0355682,-5.3399773,-2.1729555
-5.2907248,-2.294118,7.468766
-4.2918177,-4.205619,-2.305036
-1.898551,5.0981846,1.1818585
4.2787895,-3.4471922,-1.4110327
3.187953,-4.948143,-1.9632568
-4.350844,-1.5154343,-2.9041977
-4.4550714,-4.941099,-1.8119316
2.445804,3.783805,-5.9244404
-5.3857336,-2.3990355,7.5143156
2.9199648,-5.056343,-1.7469106
-5.325403,-2.313314,7.5279036
0.5808611,4.149763,3.3449636
5.9636974,1.7482038,8.77068
-5.421509,0.71619225,-2.2260041
5.983074,1.8735504,8.862637
-4.721443,-4.252267,-0.487319
0.5750971,4.652356,3.1412187
3.0701385,-5.388548,-2.1771817
4.022239,3.172738,10.058759
-1.943861,4.7997713,1.2084856
-5.3904476,-2.3503923,7.478427
-2.0749674,4.2856255,1.1460714
3.0810547,-5.4256086,-2.1780758
5.600011,2.3732958,9.210051
2.1325302,-2.6859093,1.6225986
0.2871313,4.8685036,3.4858484
5.6699896,2.2653003,9.1826
0.69796515,4.5033865,3.3801794
-5.353075,0.9531727,-2.6912155
4.160866,-0.5053115,2.363967
3.694919,-4.115013,-0.19079685
0.17767048,4.974987,3.4289904
-1.8606901,4.5209494,1.3918295
2.2607622,3.8003378,-5.018729
3.1638126,-5.0148487,-1.8757343
-1.5164547,4.7625217,1.6962013
-1.811717,4.7800007,1.5701885
-5.2797823,-2.3359013,7.5351543
2.7091904,-4.803232,-1.2045593
5.3530283,-3.1368914,-2.2594218
-5.889744,1.2771006,-3.056055
5.297969,-3.2318573,-2.3928995
3.1579404,-5.2316084,-1.963028
1.6659288,3.3242445,-5.7273655
-0.5036354,3.965847,2.1084576
2.165,3.733005,-6.6851254
3.9360828,2.9602337,9.877678
2.3223,3.8249416,-6.3789654
-4.39371,-4.5750074,-1.4512382
5.3292627,2.4799442,9.377938
-4.7579727,-4.072671,-0.8052721
-5.435112,-2.4243946,7.3760357
3.2039766,-3.7846985,-0.024395943
5.3457327,-2.9685707,-1.4693413
-0.7362137,4.3806925,2.177496
3.9958534,3.0858364,10.011034
2.8039684,-4.631357,-0.20473385
1.97787,3.2723398,-4.9068766
4.9532948,2.792265,9.680971
0.30592155,4.921835,3.4826584
-4.560074,-3.1210089,-1.8153176
4.926338,-2.5645761,-0.9003401
4.083005,-0.90510464,1.4215174
3.0453267,-5.0358486,-0.6550255
-4.548136,-2.800539,-2.1711397
4.0222282,3.1482239,9.974492
4.113552,-3.5119462,-1.360167
1.8126717,-2.720642,1.4913192
5.120534,3.2190313,9.55375
3.8113976,-0.90888023,1.494607
3.5970325,-1.0080385,1.5708852
-3.577808,0.6600852,-3.3584213
-4.0975437,-3.9855413,-1.8193893
4.307702,2.1706457,9.893702
-5.161187,-5.234867,1.3214617
5.929084,2.9956121,8.657803
3.7147722,-0.31128216,1.4884205
1.0396385,-2.4933767,1.6296673
-5.1946287,-5.318742,0.78125286
5.625293,3.6007147,8.908617
0.72917414,3.5476732,-4.453253
5.385187,3.8551645,9.029928
0.99240303,-2.5684366,1.5896173
0.7153988,3.5330124,-4.4105606
3.063548,-3.9137955,0.8004503
-5.3759117,-4.9699383,0.8119402
0.55814123,3.2023287,2.2442932
-5.8170547,1.4469938,-2.319151
5.860446,3.1420193,8.79164
0.41671467,6.072427,3.5775795
0.4186697,6.1101265,3.5836334
5.886389,3.2308197,8.893007
-5.071894,-5.579379,1.1995068
3.3842535,-0.394495,1.9743538
-0.51588535,3.7021856,1.3287735
1.1017618,-2.417982,1.5439425
-5.417713,-4.3334126,0.096708775
5.5929375,3.7222633,8.912703
3.226181,-0.50119495,1.8249302
0.86457825,3.6197553,-4.3872623
0.99097633,5.3070126,3.3121643
-3.9272413,0.43252087,-3.3569927
-0.6306567,5.3377647,2.9257832
-1.4889851,-3.3333354,-5.8290977
-4.355028,-4.605439,-2.0463562
-3.910995,-4.4610996,-2.1940727
-1.3243947,4.623659,1.972539
1.3032222,3.258482,-4.8570986
5.5967865,2.525066,8.872992
2.299285,-2.3582115,2.0825214
-5.1041865,-3.149579,-1.5342059
3.750742,-0.9256582,1.4900613
-5.295973,0.2187953,-2.2926826
4.1401863,3.3772125,9.9741535
-0.4957056,5.104748,3.0333166
3.0466843,-3.777389,0.76245975
1.1577344,4.5737944,3.3382692
-0.035139084,3.8011875,2.152957
2.7527533,-4.272279,-0.0135679245
-4.422014,-0.784431,-2.4229403
4.84379,2.4710178,9.515049
5.120303,3.6136312,9.266315
-1.4275465,-3.3332381,-5.7556925
1.7356415,-2.5153685,1.4887319
-0.049020767,3.7082596,2.3647175
1.3756657,2.4096909,2.569418
3.966916,-1.681016,2.049633
0.4610777,5.571933,3.4221592
4.021097,-0.53782463,1.0725212
1.7285552,-2.391471,1.7275248
-5.2373734,-3.2932062,-1.1704836
5.4708157,1.830358,8.934574
6.025736,1.5144825,8.768905
0.99248695,2.7791305,2.4102879
4.3857584,-1.6383133,1.4156017
-4.580127,-5.009411,-0.6053381
5.222629,2.103613,9.119406
3.95539,-0.4274435,1.38241
0.7266855,3.3308268,-4.90154
-4.033607,-4.02314,-2.0045114
-0.033219337,3.982008,3.2645178
1.9560461,-1.8763795,1.6060371
3.2522259,-0.62983465,1.7503095
1.1561012,-2.7029924,1.3139515
3.7568426,-0.51096535,1.0620637
-4.064375,-0.71544504,-3.1535125
3.1557336,-0.67159176,1.5932493
1.1651402,-2.6791787,1.4598083
5.2243986,1.8790236,9.238913
-1.328661,-3.1616626,-6.2038155
4.261776,-1.6211348,1.8378897
-4.8685403,-3.2120457,-2.2968545
0.70863724,4.1509304,-7.8582134
-3.1278973,4.526104,-1.2075338
-5.20895,-4.337269,-1.073894
-3.197012,4.5414314,-1.2879639
3.6296854,-5.165531,-2.393446
-3.2598686,4.547819,-1.3068666
-3.1980457,4.6769114,-3.5601916
0.73237133,4.2818775,-7.88811
-3.2403994,4.534181,-1.2858438
0.63454485,4.241637,-7.893833
-5.633445,-1.5149145,7.7625923
-5.263938,-3.411965,-1.0316067
0.52121353,5.8982544,3.5873232
3.2056847,-0.6042881,1.6637802
3.545454,-5.3005867,-2.4718761
-5.1768255,-1.2960415,7.967369
3.6151161,-5.2527046,-2.4762778
0.71012354,4.2431793,-7.9205647
-5.1671586,-1.2671795,7.9811764
-5.164856,-1.2783289,7.989724
3.588665,-5.2508802,-2.5101395
-5.1607056,-1.2091465,7.991269
0.8076544,4.4695005,-8.066454
1.2986126,-2.4180765,1.7330551
-5.0582867,-5.483019,1.253233
0.8054085,-2.5388193,-3.8565989
0.89035606,4.4752374,-7.9473715
3.2390566,3.100891,9.806486
-6.7881165,2.154468,-3.900632
3.6085453,-5.240715,-2.4951925
5.544286,3.6875439,8.958292
1.0892272,4.4903584,-7.725582
-5.332426,-0.66728973,-1.735508
-3.3239737,4.5350018,-1.3750172
-3.3718052,4.5526276,-1.4309192
3.6144738,-5.2511673,-2.5131006
0.6081729,-2.3986893,-3.7418823
0.65792036,4.3126335,-7.833452
-3.2893353,4.5327816,-1.3419037
-3.5597029,3.9716272,-3.8143916
3.2937117,3.14499,9.775035
1.3498001,3.9568772,-4.608532
0.52324295,3.357706,-4.613308
0.43544865,6.1339417,3.5865335
1.1325636,-2.5481834,1.5410967
-5.3268337,-3.6284704,-0.74202156
3.2116017,3.1147723,9.747421
3.6646976,-5.1342697,-2.4385552
0.6399727,-2.44771,-3.6929493
0.7982893,4.4342155,-7.9788237
-3.2974825,4.545156,-1.3623323
-6.7338886,2.1419501,-3.9882283
-5.2240305,-1.2530622,7.949606
0.6657119,-2.5159397,-3.372055
0.8409033,4.5023994,-8.0452585
1.10149,-2.496458,1.6300888
0.65756226,-2.4445887,-3.7225904
-3.1806564,4.479851,-1.0208001
-3.305664,4.549523,-1.4106922
-1.316967,-3.25029,-6.10972
-5.4036283,-4.697341,0.4948597
1.1138515,-2.436902,1.5519123
3.7911663,-0.30491447,1.5751915
0.2638116,3.26898,-5.1794024
3.438477,3.144333,9.632549
-6.8021107,2.148367,-3.9614277
0.8354254,4.4831314,-8.046676
1.6003075,4.060852,-4.735545
0.8585386,4.4743824,-8.044028
0.68771935,-2.526002,-3.5023842
3.679327,-5.031328,-2.3731995
-2.8167782,4.4370193,-0.81769323
0.8140969,4.466524,-8.045733
0.8400879,4.4548206,-8.02112
-4.9958353,-4.303028,-0.16207743
4.139531,-0.6141701,2.885847
-4.905208,-5.091646,0.6740718
0.8527136,4.462222,-8.017532
0.83511066,4.4670453,-8.105857
1.5496354,-5.218256,-8.795763
0.75880337,4.4048157,-8.040745
-0.63051844,3.1639318,1.7440338
1.5596967,-5.257881,-8.788256
0.68666553,-2.5173335,-3.1934814
0.64740944,-2.5022483,-3.3511581
-3.261963,4.4881687,-1.3049173
1.507926,-2.1368036,1.3048353
0.3928895,4.1396055,3.1468773
-4.895053,-2.548482,-1.7268734
4.291005,-0.6478033,2.5475464
0.6449795,-2.4965334,-3.2648249
0.8412247,4.314541,-7.907011
0.94105244,3.654128,3.6261215
-5.309943,0.2814865,-1.7693691
1.9063764,-2.899788,-1.5584431
-4.33477,-0.4619274,-2.5901146
-2.708521,-4.997039,-7.0849495
0.65468216,-2.4471579,-3.259344
4.20887,-1.4009285,1.8050575
2.0343113,-2.180132,0.404047
-4.7569423,-5.0437922,0.032323837
1.500042,-5.278711,-8.756203
-6.7635584,2.1677647,-3.990425
0.7697611,-2.4565988,-3.3541431
3.6893778,-4.148592,-1.3865123
0.86280584,4.244795,-7.809247
4.2271814,-0.7385807,2.6328611
-4.3242903,-4.1965265,-1.6386623
1.9462576,-2.949212,-1.0353332
-4.6151066,-4.946125,-0.73602486
1.8639226,-2.7765417,-1.103982
1.5200768,-5.3144207,-8.7621765
-1.965877,-3.0991192,-6.120367
-4.8334455,-5.206217,0.20843029
1.3815861,-5.4122663,-8.686437
0.6594858,-2.3683577,-3.4861956
-5.4271107,0.87153506,-2.5188465
1.2356815,-5.414699,-8.607218
3.4092107,-4.06888,-0.27972412
3.4279938,-4.592905,-0.17755938
0.9014244,-2.2959423,-2.7288623
-2.0158749,3.890932,-0.14326525
1.813736,-2.7540236,-1.0129647
-4.391326,-0.47506237,-2.4866009
0.99700594,-2.0987215,-2.1478844
3.4618607,-4.6714945,-0.04244423
0.9066014,3.6368513,-7.6878405
-1.8980236,3.8238592,-0.015299797
0.93861246,4.093177,-7.724742
2.7034245,3.2822628,-5.482744
1.2191849,-5.4241714,-8.601467
3.633318,-3.8302345,-0.26679564
-0.13472605,3.6941457,-8.056146
4.2494054,-0.74365616,2.9139104
-4.573433,-1.0633793,-2.0368538
2.8165436,3.3205967,-5.432232
4.258871,-0.75167656,2.812705
5.6338606,2.4227324,9.117758
0.89930725,3.021481,2.2663794
-6.4644794,-1.6884012,7.306694
4.091875,-0.5405159,2.5478578
1.4994969,3.247098,-5.1115236
4.488698,4.042446,9.725386
-3.238153,5.049097,-3.3606296
-6.3615675,-2.0800629,7.46472
-1.0841122,4.141533,1.9641924
3.7527676,4.185409,-5.922262
-2.3390107,-5.2466755,-7.270732
5.8232794,-2.6717691,-0.13487959
-4.1739054,-2.5061727,-5.307768
-2.4546423,-5.265847,-7.263976
3.6234512,-4.055601,-0.09825039
5.5699425,-2.2828112,0.39630365
1.9417782,3.4848375,-6.8383284
-1.1540203,4.1057644,1.7969809
-5.201337,-1.8778896,7.8629894
1.6275158,-3.4065247,-2.652892
-2.3953967,4.4607725,0.14779234
0.6815767,3.8784819,-6.7589684
-5.3905296,-3.915555,-0.9478016
-2.384612,-5.222536,-7.2589493
3.4567423,-4.42117,-0.2243948
4.6579666,3.9900093,9.674295
4.625889,4.0662556,9.613609
-2.3571625,4.4085164,-0.23321152
3.898284,4.2277904,-5.414649
1.7802925,-2.8001595,1.7059937
-1.4197593,3.8855362,1.5000243
2.9031677,4.6267414,-6.69578
1.6569257,-3.4402761,-2.6448193
-2.9857492,4.84331,-2.6881185
-5.3524914,-3.8665419,-1.0376682
-4.3392286,-1.6334572,-3.1689482
3.5976448,-4.007189,-0.4759302
-2.1695518,4.9386435,0.22724342
-3.2788706,5.1403456,-3.3673658
-5.5268564,-4.4266396,-0.4075632
0.66449547,3.4557962,-4.8105564
-2.2696443,4.4024715,0.1871953
5.5840807,-3.0486012,-2.0957599
-5.2128572,-1.5198078,7.981537
-4.1230764,-2.300973,-5.143461
-5.303404,-1.5458989,7.9397078
1.6347256,-3.701036,-2.7960548
-5.5243225,-3.9051628,-1.030376
-3.2626028,5.0890617,-3.3859034
-4.113262,-2.2768526,-5.1246243
5.350111,-2.5519972,-0.62644434
1.5325203,-4.1547775,-3.132369
-3.3322048,5.1601562,-3.4294934
-1.0001779,5.6785145,1.5940561
1.5588455,-4.2146435,-3.1001182
4.041028,-0.5811033,1.2590861
1.5978999,3.2606916,-5.2803936
4.1549063,-3.0967865,-0.6055093
2.5448184,4.598612,-6.9481373
-6.2568073,2.1066208,-3.5775795
-5.573989,-1.5508976,7.2293053
1.6225462,-2.5560393,1.5764222
-1.2619925,-3.0457067,-6.486925
-0.5246391,5.3995953,2.921218
1.0800519,4.159643,-7.673375
5.074565,4.048869,9.382006
1.353888,3.2142181,-5.1065516
-5.1941605,-5.311657,0.9048672
-5.436632,-1.7412877,7.282713
5.300585,-2.6210175,-0.63983536
-0.015044689,3.7712326,-8.023647
-5.460635,-3.990281,-0.6713238
1.8545761,-2.2411208,-0.25900555
3.604927,-4.1031857,-0.9426565
-5.3906546,0.6500149,-2.8123817
1.263875,-2.9258442,1.2382946
0.9251151,4.148183,-7.7685738
-1.3516617,-3.385326,-5.9907207
1.1669922,-3.1200485,-2.888835
-4.417519,-3.892994,-2.941784
3.7919207,-1.3671017,2.0412426
-5.4826927,1.2263603,-2.815888
-5.784522,-1.1838131,7.242218
-2.3246565,4.4528503,-0.16758728
1.1047754,4.232464,-7.641491
-2.3815746,4.452386,-0.20654583
-2.3389235,4.469058,-0.020769596
1.0732031,-3.0436115,-3.0924416
-5.451729,0.85676575,-2.7675009
4.9956017,2.8201575,9.747065
-5.7069845,-1.1795311,7.3510513
2.1621013,4.659405,-7.253313
0.9534817,-3.3618164,-3.600667
1.0376167,4.273213,-7.684636
-5.742754,-1.180779,7.32162
0.65104103,4.196111,-7.895664
-2.4474297,4.534173,-0.2615261
2.1245828,4.6680965,-7.2738094
-4.132023,-2.4503927,-5.273448
4.185608,-1.2842088,1.5157709
0.97498417,-3.435608,-3.630025
-6.68818,2.0582228,-3.839385
1.8896294,3.074132,-5.121581
0.6847315,-2.4305978,-3.702386
-5.5478573,-1.2118816,7.3978806
0.6211815,-2.3411474,-3.7135582
1.0195451,4.270177,-7.691391
1.4489088,4.439868,-7.494158
-0.011517525,4.3970337,2.4502306
-2.397169,4.5699596,-0.16997242
-5.6808615,-1.1888409,7.362056
-5.117464,-3.8770294,-1.5678091
-2.444868,4.519207,-0.2822013
1.035078,4.272787,-7.6674595
-2.369319,4.575823,-0.19549465
3.4145222,3.0932207,9.739395
-6.7154846,2.0919743,-3.8635502
0.94500065,-3.3573565,-3.5852385
-2.4316254,4.446012,-0.080242634
1.2518415,4.397027,-7.632756
-2.4195614,4.5194654,-0.1978426
0.868515,-3.3855343,-3.7275581
-6.7835846,2.0717664,-3.793088
1.0770979,4.3514986,-7.7214785
-5.2191553,-1.1642742,7.859004
0.97704124,-3.4283838,-3.6072922
-6.766814,2.0158777,-3.727744
-2.4183102,4.5730343,-0.1397667
1.8546982,4.5568027,-7.276206
0.6405983,-2.3382607,-3.6966915
0.8601999,-3.4379406,-3.7037115
-2.3899832,4.503283,-0.31163025
2.2982545,4.6850033,-7.1517324
1.6187744,4.563257,-7.401739
-5.2390995,-1.2527065,7.8392715
-5.2546463,-4.1953278,-1.0998983
-1.2157278,-3.2228737,-6.084217
1.5260177,-2.1527004,-0.71833706
-4.485339,-1.7496862,-2.7709055
1.6012421,3.6348782,-7.1753016
-5.8240232,0.7897382,-1.3018417
1.6900845,-1.9524302,-0.13614988
-2.4124002,-5.208646,-7.2538395
3.2325683,-3.6497378,0.1776762
-0.0535717,5.908266,3.0807686
1.7957983,-3.1581416,-2.113511
-4.6950717,-4.5036993,-2.5313692
1.1782761,-5.4346313,-8.581829
3.349897,-3.6401043,-0.08516216
3.3479705,3.5301428,-6.01173
-0.90236044,4.715122,1.8208084
3.2708206,-3.4853358,-0.27194023
-1.7874079,3.5143976,0.053206444
1.1208239,-5.367882,-8.575078
3.1883192,-3.543497,0.14501953
-4.547375,-3.1584187,-0.83373547
1.3596773,3.520081,-5.8604994
-1.1970034,3.8512325,1.6089993
5.015891,3.505857,9.546751
-4.29314,-4.4120235,-2.3949804
-4.2448444,0.8098669,-3.6121335
3.3179083,3.0609894,-5.761977
1.7128677,-1.9855309,-0.15856361
-0.24803591,4.4146166,2.1753569
1.8798532,-2.0090466,1.6067944
5.718148,-2.7309337,0.60868025
-4.39736,-1.2024021,-2.5202503
-2.2488093,-5.276186,-7.3015413
5.378105,-3.0875816,-1.8210483
3.8032799,-1.994452,2.0965614
3.2534494,3.0336056,-5.9137497
-5.717249,1.4882455,-2.2132258
5.2284365,4.358362,9.350523
-1.435956,5.094372,1.4289932
3.5842628,-4.4725437,-1.3327913
5.2662086,-3.0821242,0.20272207
3.0937214,-2.7678113,2.232493
-5.4985924,1.5772724,-3.8188663
5.250763,4.2963686,9.27534
3.9920735,-0.327116,0.6803508
4.3480196,-3.1586246,0.12362242
3.1196709,3.1639242,-6.0005093
-0.1808052,4.4332857,3.40694
3.4178944,-5.4256516,-1.6047106
0.5530014,3.466075,-4.989558
3.7982483,-0.80292225,0.42577076
-1.5239906,-3.356773,-5.9304924
-4.8399487,-3.3126411,-2.3311462
-5.742777,1.5083494,-2.309134
-0.9541602,4.0173483,2.0229387
3.6560311,-0.96035767,0.729939
3.3010883,-1.2893534,0.7207422
1.1179953,-2.3496284,1.2036543
3.6462884,-0.53969383,0.3849001
0.40996933,3.3068361,-4.8321657
5.0187216,4.4486055,9.281158
0.7823262,-2.6974163,1.1991501
3.3430262,-4.493868,0.12638569
-3.7827406,-3.8520613,-2.5535345
4.9972606,4.0464096,9.105883
0.3198824,6.173231,3.3969421
5.6787596,-2.914291,-0.037697792
-2.5734158,5.231867,-0.24978065
1.5405083,3.8207302,-7.344571
1.2667103,-2.5546732,-3.7348905
-4.349003,-3.8991518,-2.4792166
1.3689966,-5.3720846,-8.67461
-2.2204952,4.373274,0.46737957
1.9322767,-1.435668,-0.46999693
1.0635405,-3.5120554,-3.463067
-6.194133,2.1330042,-3.656897
1.9128036,-1.4241538,-0.48488426
1.0575094,-3.5333652,-3.451579
1.1714821,-2.5363388,-3.6663246
1.0225039,-3.5571442,-3.5770936
-2.3718777,4.594575,-0.10135841
1.0636396,-3.5691662,-3.5426912
-3.502571,4.159863,-3.798777
1.1367569,3.6081977,-6.8305597
-5.195039,-5.2015123,0.9381957
5.530697,4.8097134,8.893013
2.2947006,-0.82106495,-0.5595093
-4.9933195,-4.3846874,-1.8848515
-4.9310207,-5.2793503,-0.48020363
0.17010117,6.4384117,3.1925526
-5.242365,-5.2862577,0.9062691
5.4744,5.023493,8.910364
2.2663302,-0.90142345,-0.750762
1.0056305,-3.5223813,-3.6698704
-6.207819,2.1514425,-3.8357868
-5.2610636,-3.461053,-0.28608346
1.3654361,-5.382203,-8.64875
1.0441818,-3.5757742,-3.597036
1.4650874,-1.7282352,0.3401947
1.240694,-2.5696354,-3.735836
-4.647949,-2.6535282,-3.4107132
1.2700491,-2.5611439,-3.7272654
1.0555406,-3.542605,-3.6313205
1.1470938,-3.657157,-3.634141
-0.13994694,3.9383068,-8.061985
-4.6522293,-2.8170738,-3.494503
1.5286131,-5.0876455,-8.809203
0.03419304,4.0278893,-8.010518
1.408618,-3.4045696,-3.1807384
1.4809713,-1.7530327,0.21996784
1.5581017,-5.0285916,-8.920686
1.3562889,-3.368609,-3.2701416
-4.632946,-2.7857533,-3.6158714
-3.477375,4.123904,-3.6285524
0.093407154,3.968822,-7.920272
-3.389452,4.430915,-1.3117256
-6.2827053,2.3642406,-4.8469553
2.2735033,-0.8601332,-0.6251812
-3.4813519,4.116127,-3.6575966
-0.07068157,3.907257,-8.012495
0.11965132,3.9557152,-7.7926865
1.3468986,-3.4676208,-3.4458609
0.30585384,5.954344,3.2367358
5.450226,5.0635643,8.9405575
2.3041553,-0.79909945,-0.6621933
-4.9212933,-4.3240747,-2.0648708
-0.06686163,3.9412127,-7.9877806
1.2753105,-3.539815,-3.5793743
-4.519883,-1.4355745,-4.0931206
0.15245914,6.2058563,3.1860218
2.1055279,-1.0475454,-0.35417843
1.7228374,-1.7028284,0.4739933
-3.248701,4.3975916,-1.370225
-4.47027,-1.0123625,-4.11205
2.0980701,-1.1111159,-0.35613966
1.348424,-3.3431306,-3.3214917
-5.5139885,-3.893672,-0.9696317
-6.332062,2.4596577,-5.0247974
1.3996153,-3.3342543,-3.23623
-5.1183887,-1.6615677,7.9535666
-4.025219,-0.83932304,-3.2243547
0.7949915,-2.6258445,-3.2898102
-0.26119995,3.9964814,-8.18454
1.4854388,-1.8476834,0.112142086
2.102563,-1.0614367,-0.095887184
-5.2780094,-5.191329,0.72705173
1.4787626,-1.8208885,0.12661934
-2.9535437,-4.793132,-6.9819202
0.09802818,5.960993,3.2385015
2.176672,-1.1534653,0.14359522
1.5200119,-5.0920305,-8.823269
0.9859314,-2.6619368,-3.2942715
5.4917755,5.0934906,8.938345
1.4811993,-1.857214,0.16218281
0.3816266,3.278679,-5.1087275
-5.395473,-3.8347301,-0.46692324
-5.101099,-1.5948925,7.944562
1.5350938,-5.0706997,-8.821239
0.24259186,5.780864,3.291556
5.5053844,5.1018233,8.927781
1.6329751,-1.8407378,0.066440105
-4.417659,2.1372423,-5.7723513
-5.1165724,-3.8988876,-1.8764591
-4.635589,-1.7733984,-3.0053825
